0x14ffd18de1,bayonetta_airshooter
0x136e0d439e,brave_nikitamissile
0x139caa96b7,brave_normal_weapon
0xed57ca2440,brave_obakyumu
0xd0a698a9d0,brave_octopus
0xc2c6bf7fb0,brave_office
0x9fb5f14a50,brave_oil
0x92a27f2d20,brave_pad
0xbf07d3b320,brave_panel
0xf17e86fef0,brave_parachute
0xfa64b292e0,brave_paralyzer
0x16bb22ee48,brave_paralyzer_bullet
0xefa6875c60,brave_parasail
0xdf5124e320,brave_partner
0xb4f7db0570,brave_paula
0xd42ca099a0,brave_peanuts
0x1156b837fd,brave_pfushigisou
0xdacaf868a0,brave_phantom
0xa21c704280,brave_pick
0x1401b8777c,brave_picopicohammer
0xb161ae31e0,brave_piece
0x97bf729600,brave_pig
0xcc4e591670,brave_pikmin
0xfad5c11d00,brave_piratehat
0xc75a2a0140,brave_pkfire
0xdbee228f60,brave_pkflash
0xe8b57defe0,brave_pkfreeze
0x11e83f6b0b,brave_pkstarstorm
0xfc5d245bb0,brave_pkthunder
0xb234e3f660,brave_plate
0xfe6417f9c0,brave_plizardon
0xdcbd90d880,brave_plunger
0xdf63d188c0,brave_pointer
0x12fa867b2d,brave_poisonbreath
0xc2c6aacbe0,brave_pompon
0x9237606d40,brave_poo
0x9a913cf380,brave_pot
0xfa4f777240,brave_powerstar
0x11e836ccb2,brave_psychobreak
0xeadcc44060,brave_ptrainer
0xa201dba5e0,brave_pump
0xf8fa5df0f0,brave_pumpwater
0xcbe7a4bf80,brave_punch1
0xc27731a420,brave_punch2
0xc50742ad40,brave_punch3
0xf4027f0760,brave_pushfinal
0x106360eacc,brave_pushobject
0xff7eaf8440,brave_pzenigame
0xc707607770,brave_qigong
0xae156e0320,brave_rail
0x161356205d,brave_rapidshot_bullet
0x15f4412b51,brave_reflectionboard
0x11a80b855f,brave_remainclown
0xca24b0bc20,brave_rescue
0xddbd99a060,brave_reserve
0xd8ee6ca320,brave_reticle
0x1419d1f7d3,brave_reticle_cursor
0xe964f0e300,brave_rightarm
0xaad1927870,brave_riki
0xa37d6fec50,brave_ring
0x10f2ba5205,brave_rockbuster
0x115987e56f,brave_rockmandash
0x1055a47e4c,brave_rockmanexe
0xe8f15a26f0,brave_rockmanx
0xc22cc84010,brave_roller
0xf55a66e850,brave_rollerink
0xa0914dc840,brave_rope
0xbf009ede80,brave_rope2
0x18a10442c8,brave_rosettaticomissile
0xeba84c4320,brave_roysword
0xa9e888c870,brave_rpg7
0xce2dd511b0,brave_rubber
0xeb71701270,brave_rushcoil
0xf019c9c730,brave_ryusensya
0xa3d61fa7e0,brave_sack
0xc0f7dc2a40,brave_samusp
0xd8e5651af0,brave_scarier
0xcecca475e0,brave_search
0xafc8de8b50,brave_seed
0x10d2afb493,brave_shadowball
0x118f4413e0,brave_shadowmario
0x13044b614c,brave_shinkuhadoken
0x105ad76fd9,brave_shinryuken
0x197a668e05,brave_shootingstarrockman
0xca2bb3f9f0,brave_shovel
0xc8d9a35ff0,brave_shrine
0xeabb2f6110,brave_shuriken
0x109f4cf5ca,brave_silhouette
0x11ed28a5a5,brave_silhouettel
0xc9941a1fb0,brave_simple
0xebe3459b40,brave_simple2l
0xe443b64d70,brave_simple2r
0xb5de32a910,brave_sleep
0xf840f910f0,brave_slingshot
0xd794e50490,brave_slosher
0xbcfc327100,brave_spark
0xbcd4e669e0,brave_spear
0xfbd88bf0c0,brave_spearhand
0x157cff7c79,brave_specialn_bullet
0x143c4233d2,brave_specialupdummy
0xf5a23b7580,brave_spikeball
0xcb425d1d80,brave_spiral
0xee18dcb4a0,brave_spitball
0xce20288090,brave_splash
0x106e139d73,brave_splashbomb
0x128150eade,brave_spreadbullet
0x1698d52b3c,brave_sprinkling_water
0xc1a017e660,brave_sprout
0xb55d99dd20,brave_squid
0xb3c1934580,brave_stake
0xa71d151a70,brave_star
0x110e50dfd5,brave_starmissile
0xf4f1337d20,brave_starpiece
0x11c4d0ecd9,brave_stealthbomb
0x134cb06737,brave_stealthbomb_s
0x11a3513d94,brave_stethoscope
0xb4bf0ed170,brave_stone
0xd70a31ad10,brave_strings
0xb0b9110030,brave_stuff
0xb1cb17c990,brave_stump
0xfba2286870,brave_sunbullet
0x12c31afe40,brave_supermissile
0x10c770ea05,brave_supersonic
0x147efa8caa,brave_sweatlittlemac
0xbb3c65f670,brave_swing
0xbc8352f320,brave_sword
0xcd2cadaa20,brave_sword2
0xfef2f179f0,brave_swordbeam
0x10ca573c4c,brave_swordflare
0xba4f9677b0,brave_table
0xae567453a0,brave_takt
0xcaaf123100,brave_tamago
0xc946c76ba0,brave_tatami
0x101c490284,brave_throwsweat
0xda641d5d40,brave_thunder
0xaa9c857660,brave_tico
0xb670b65a70,brave_timmy
0xb42603a7b0,brave_tommy
0xd790596840,brave_tomnook
0xd75b2a60f0,brave_tornado
0x11d80df0b6,brave_tornadoshot
0xbf6d5723e0,brave_towel
0x11c44546fb,brave_trafficsign
0x109b33b276,brave_trampoline
0x146c7fc1c5,brave_transportation
0xa0f34556f0,brave_tree
0x129bfc5c76,brave_trenchmortar
0x18a77d026d,brave_trenchmortarbullet
0xe74b976070,brave_triforce
0xd1d943bb10,brave_trolley
0x10ca41f999,brave_ultrasword
0x13a46c040e,brave_ultraswordhat
0xe2fd2edf70,brave_umbrella
0xa56ba08be0,brave_vine
0xcfb7bfd6d0,brave_vortex
0xf194d9f3a0,brave_waddledee
0xfedf1d9a40,brave_wariobike
0xef5dfcd790,brave_warioman
0xe8516141d0,brave_warpstar
0xba9e3fce70,brave_water
0x11b33e37eb,brave_waterdragon
0x11640fa043,brave_waterstream
0xa620ea63a0,brave_wave
0xb5579a3200,brave_weeds
0xacd5877c00,brave_whip
0xb817c24ca0,brave_whip2
0xe9726bb0d0,brave_whiphand
0xe003fc0b70,brave_whipwire
0xf12b997760,brave_whitebear
0x14090f21e8,brave_wickedweavearm
0x14e481df33,brave_wickedweaveleg
0xeb33f57460,brave_widebeam
0xb54ee1e350,brave_wiibo
0xa8200fa360,brave_win1
0xa1b09ab8c0,brave_win2
0xa6c0e9b1a0,brave_win3
0xcd3de65240,brave_window
0xe5a76f87f0,brave_windummy
0xa00080ef70,brave_wing
0xe8f67cd4f0,brave_winsword
0xe663ccfab0,brave_wirerope
0xc6b97cc2b0,brave_wolfen
0xfed0501cd0,brave_yoshibg01
0xef408607a0,brave_yoshimob
0xaef0209d20,brave_yoyo
0xe26fc216a0,brave_yoyohead
0x10faf66481,buddy_airshooter
0xb9915677d0,buddy_ally1
0xb001c36c70,buddy_ally2
0xb771b06510,buddy_ally3
0xbe97f93f20,buddy_ally4
0xb9e78a3640,buddy_ally5
0xb0771f2de0,buddy_ally6
0xef9fc9d4f0,buddy_allyarm1
0xe60f5ccf50,buddy_allyarm2
0xe17f2fc630,buddy_allyarm3
0xefe9159560,buddy_allyarm5
0xe679808ec0,buddy_allyarm6
0x14208e1357,buddy_allyarmbullet1
0x14b98742ed,buddy_allyarmbullet2
0x14ce80727b,buddy_allyarmbullet3
0x1079e0d24a,buddy_ancientbow
0x151136cddb,buddy_ancientbowarrow
0xc7c6fc95f0,buddy_arrow1
0xce56698e50,buddy_arrow2
0x137c6ea19e,buddy_artisticpoint
0xc563418060,buddy_arwing
0x10a57b2299,buddy_arwingshot
0x17ce79cddd,buddy_attackairf_bullet
0xe62e255350,buddy_auraball
0x136019ba53,buddy_autoaimbullet
0x1117b9895a,buddy_autoreticle
0x968375db60,buddy_axe
0x1031fd79cd,buddy_background
0xe1e2a35ec0,buddy_backpack
0x12366d6d94,buddy_balanceboard
0xdcc62eec90,buddy_balloon
0xf0280ccc90,buddy_barreljet
0x10f9b435d3,buddy_barreljets
0x99bc16a050,buddy_bat
0xbd9a6ce0a0,buddy_baton
0xc6b8379580,buddy_batten
0xaa14c89450,buddy_beam
0xb573c9ce10,buddy_beast
0xc30b68da30,buddy_beetle
0xdac0ad3360,buddy_bigbird
0x11bfb4d53c,buddy_bigbirdbase
0xf98e959730,buddy_bigpacman
0xef0e7e9fc0,buddy_bindball
0xab06589170,buddy_bird
0xf8ad2fe130,buddy_blackhole
0xd7e8b863b0,buddy_blaster
0x146c7b87b7,buddy_blaster_bullet
0x12b95b73de,buddy_blasterchest
0x110aabf3b5,buddy_blasterhead
0x11155a006d,buddy_blasterwing
0x11e40153d6,buddy_blazepillar
0xe2f3d179d0,buddy_blizzard
0xa8ee8edad0,buddy_blue
0x1035954bef,buddy_bluefalcon
0x11f35beefc,buddy_blunderbuss
0xa90d15e0e0,buddy_bomb
0xcc1c1c0e00,buddy_bonnie
0xadb3b84280,buddy_book
0xf385ac4e30,buddy_boomerang
0x10fdab8dea,buddy_bosspackun
0x1137479d44,buddy_bottomshoot
0x99c4b16310,buddy_bow
0xe903fd07c0,buddy_bowarrow
0x118cd2fb32,buddy_bowlingball
0x90cf40ba00,buddy_box
0xc0431434e0,buddy_breath
0xb12702b500,buddy_broom
0xba1afcac80,buddy_bruce
0xb95dca4240,buddy_brush
0xcd9353a0b0,buddy_bucket
0xef370d1510,buddy_building
0xc84193cd80,buddy_bullet
0xd758a0bee0,buddy_bunshin
0xb1945d6570,buddy_burst
0x92b0b28f30,buddy_bus
0x1239118090,buddy_butterflynet
0x8a8d851a80,buddy_c4
0xeab5ea34e0,buddy_c4switch
0x96761f9480,buddy_can
0x108be9e9aa,buddy_cannonball
0x99d6ec42b0,buddy_cap
0xbad46c43f0,buddy_cappy
0x121eb8cb9b,buddy_capsuleblock
0xd3b2904aa0,buddy_chakram
0x1250f08a50,buddy_championbelt
0xdff7e5df20,buddy_changer
0x124796b07c,buddy_chaosemerald
0x101aa2c87b,buddy_chargeshot
0xdfca3d5600,buddy_chariot
0x1262252fca,buddy_chariotsight
0xb044a85380,buddy_chrom
0xa0cfb01d20,buddy_clay
0x10f4524748,buddy_clayrocket
0xb562760330,buddy_cloud
0xc56e8b39a0,buddy_coffin
0xcd283b4d20,buddy_condor
0x163cd8bdb7,buddy_copy_inkling_gun
0x1704d85a12,buddy_copy_inkling_tank
0xb6058c5d30,buddy_crack
0xda6435db60,buddy_cracker
0xbb39386380,buddy_crash
0xf582cf5840,buddy_crashbomb
0xb336862de0,buddy_cross
0xb3402cb030,buddy_crown
0xd2fd3ca400,buddy_crystal
0xbf688dbc00,buddy_cshot
0xc7e10e7b20,buddy_cypher
0xeca74303c0,buddy_daimonji
0xfa30ba18b0,buddy_deathball
0xad5f70d2b0,buddy_dein
0xcbd3727c10,buddy_dein_s
0xc6cc38ca90,buddy_demonp
0xd6e7d98f50,buddy_dengeki
0x1144d01e42,buddy_dengekidama
0xb7e3873ee0,buddy_diver
0xe818e4fa60,buddy_dkbarrel
0xec08ca79f0,buddy_doclouis
0xb3fc0855a0,buddy_dokan
0xc245063460,buddy_dolfin
0x10d1689c6c,buddy_doseitable
0xb021e55810,buddy_doyle
0x10e390d1cc,buddy_dragonhand
0xfcb3744090,buddy_drcapsule
0xe34c2b3160,buddy_drmantle
0xc6bd9063a0,buddy_dunban
0xc8b7c22490,buddy_elwind
0xb4f5aeb970,buddy_entry
0x1128bc5ee2,buddy_entryobject
0x98ba7e8b80,buddy_esa
0x1474e183e9,buddy_escapeairdummy
0xc8b3603f50,buddy_esword
0xfec5709030,buddy_explosion
0x143c2f8430,buddy_explosiveflame
0x1c001774a7,buddy_explosiveflame_reserve
0x13804baa03,buddy_exprosiveshot
0xb4467b1320,buddy_fairy
0x112200f866,buddy_falconpunch
0xb89924fbf0,buddy_fence
0xf4f213f440,buddy_finalbeam
0xf5e083f160,buddy_finalbird
0xe04b6d44a0,buddy_finalcan
0x111aa70e65,buddy_finalcutter
0x15b14571d4,buddy_finalcuttershot
0xee6a657e50,buddy_finaldog
0xfad39045f0,buddy_finalduck
0x10e80d716e,buddy_finalenemy
0x10bb9fb434,buddy_finalgrass
0x11dd08fa3c,buddy_finalgunman
0xb96327d390,buddy_fiora
0xa48002ed60,buddy_fire
0xb752dc9c20,buddy_fire2
0xe3dd90c560,buddy_fireball
0x11ea8a489f,buddy_firehydrant
0x16bef651f9,buddy_firehydrantwater
0x10180d3b78,buddy_firepillar
0xe1aa52c8d0,buddy_firework
0x114d955bac,buddy_fishingline
0x10886744c1,buddy_fishingrod
0x1122a61866,buddy_flamepillar
0xc901c68850,buddy_flare1
0xc0915393f0,buddy_flare2
0x10bee85980,buddy_flaredummy
0x1330f22c43,buddy_flaregrenades
0xbcbb529e40,buddy_flash
0xc99ddcd770,buddy_flower
0xfc9350a290,buddy_flowerpot
0xac4e60eee0,buddy_food
0xb977f30cb0,buddy_forge
0xbf69071590,buddy_forte
0xf09e4da540,buddy_fourwings
0x12ed873732,buddy_fullthrottle
0xffb9db2ac0,buddy_furniture
0xba04819010,buddy_fusin
0x1158f8ffcb,buddy_fusionsword
0xc17b823540,buddy_ganond
0xcde14764e0,buddy_garlic
0xaa8f5bf8d0,buddy_gate
0xb199d5be70,buddy_gbeam
0xf8fb3ce720,buddy_gekkougas
0xe7b0478b40,buddy_gigafire
0x11af305fd4,buddy_gimmickjump
0xd7772ce160,buddy_godwing
0xed62961ff0,buddy_gomorrah
0xfae8f814a0,buddy_gongfinal
0xb61e7a3a60,buddy_gordo
0xbcc76e9140,buddy_grass
0xdc2b936e80,buddy_grenade
0x154e0a62af,buddy_grenadelauncher
0x10cbed0586,buddy_groundbomb
0x94ec686c10,buddy_gun
0xce61133a90,buddy_gunman
0x12274b2eed,buddy_gunmanbullet
0x12d58a7e29,buddy_gunnercharge
0xdddbd192a0,buddy_gunship
0xa0c4f03dd0,buddy_gyro
0x10f5c5ac93,buddy_gyroholder
0xdb73115fe0,buddy_hadoken
0xa8c2946000,buddy_hair
0xce0ff869b0,buddy_hammer
0x11a88e4223,buddy_hardknuckle
0x99656efd30,buddy_hat
0xc44a0e20b0,buddy_helmet
0xe163e27320,buddy_himohebi
0xfd214d1aa0,buddy_himohebi2
0xa78131a880,buddy_hole
0x11acd165b0,buddy_hominglaser
0x121f998f2a,buddy_homingtarget
0xe94ce449a0,buddy_hookshot
0x122017cbce,buddy_hookshothand
0xa3b80fcdf0,buddy_horn
0xb06e159ff0,buddy_horse
0xb03ae4f7a0,buddy_house
0xe1e969df10,buddy_hugebeam
0x11e0cece36,buddy_hugecapsule
0xfadf6c7070,buddy_hugeflame
0xe1e7eef170,buddy_hulahoop
0x9cf12c7940,buddy_ice
0xde5455f140,buddy_iceberg
0x122f7842d1,buddy_iceberg_wind
0x107a68d98c,buddy_iceberghit
0xd7eead17f0,buddy_iceshot
0xecc6896990,buddy_illusion
0xfcc08700e0,buddy_inkbullet
0xe49b8f69a0,buddy_ironball
0xf5d9f06f90,buddy_jethammer
0xe4cbe7e470,buddy_kaminari
0xadec987410,buddy_kart
0xca4799fe70,buddy_kassar
0xdebfba6a40,buddy_kinopio
0x12998906b9,buddy_kinopiospore
0xbde3beecf0,buddy_knife
0xc6e1d93130,buddy_koopag
0xed4be9f980,buddy_kumatora
0x113d7f4b38,buddy_kurofukuhat
0xb8d37d22b0,buddy_laser
0xcb6e4709f0,buddy_laser2
0x10e96136fa,buddy_leafcutter
0x10e8462f4f,buddy_leafshield
0xdb42aa0ff0,buddy_leftarm
0xf1c89ce8f0,buddy_lightning
0x13c1fb3767,buddy_lightshuriken
0x10568268f2,buddy_littlemacg
0x1494cf09ce,buddy_lock_on_cursor
0x12f682ac5f,buddy_lockoncursor
0x17353cf2dd,buddy_lockoncursorready
0xe334df4a80,buddy_lucariom
0xf73fa06900,buddy_magichand
0xfc91a8eaa0,buddy_mainlaser
0xce3611eb70,buddy_mantle
0xb7e26b2790,buddy_mario
0xa6fb1e4290,buddy_mask
0xf5fe024930,buddy_maskfinal
0xb968da5410,buddy_mball
0x14c955709c,buddy_megaphonelaser
0xa28ea4f9e0,buddy_melt
0xc9c5f10cf0,buddy_meteor
0xda81aa6a70,buddy_mewtwom
0x10c496014d,buddy_miimissile
0x12d51ab5fb,buddy_miipartshead
0xaacf8bb0f0,buddy_milk
0xd84c1ad2e0,buddy_missile
0xa7a964c210,buddy_mona
0xed0552ed80,buddy_moneybag
0x117e1ccd66,buddy_monsterball
0xaf33260f10,buddy_moon
0x105d2da330,buddy_narrowbeam
0xaf3caceca0,buddy_navy
0xc5b52eea80,buddy_needle
0x108de991aa,buddy_needlehave
0x15491467f4,buddy_newdededehammer
0xcf3d3bb890,buddy_nikita
0x131b9d8820,buddy_nikitamissile
0x13e93a5d09,buddy_normal_weapon
0xefba4cf600,buddy_obakyumu
0xd66092fe00,buddy_octopus
0xc4a5b67af0,buddy_office
0x948aceb080,buddy_oil
0x999d40d7f0,buddy_pad
0xbc6d6a5e80,buddy_panel
0xf2bc553530,buddy_parachute
0xf9a6615920,buddy_paralyzer
0x16ace3a0e6,buddy_paralyzer_bullet
0xed4b018e20,buddy_parasail
0xd9972eb4f0,buddy_partner
0xb79d62e8d0,buddy_paula
0xd2eaaace70,buddy_peanuts
0x1131a796e3,buddy_pfushigisou
0xdc0cf23f70,buddy_phantom
0xa891328820,buddy_pick
0x142d14793c,buddy_picopicohammer
0xb20b17dc40,buddy_piece
0x9c804d6cd0,buddy_pig
0xca2d501330,buddy_pikmin
0xf91712d6c0,buddy_piratehat
0xc139230400,buddy_pkfire
0xdd2828d8b0,buddy_pkflash
0xea58fb3da0,buddy_pkfreeze
0x118f20ca15,buddy_pkstarstorm
0xff9ff79070,buddy_pkthunder
0xb15e5a1bc0,buddy_plate
0xfda6c43200,buddy_plizardon
0xda7b9a8f50,buddy_plunger
0xd9a5dbdf10,buddy_pointer
0x1200ee59ef,buddy_poisonbreath
0xc4a5a3cea0,buddy_pompon
0x99085f9790,buddy_poo
0x91ae030950,buddy_pot
0xf98da4b980,buddy_powerstar
0x118f296dac,buddy_psychobreak
0xe831429220,buddy_ptrainer
0xa88c996f40,buddy_pump
0xfb388e3b30,buddy_pumpwater
0xcd84adbac0,buddy_punch1
0xc41438a160,buddy_punch2
0xc3644ba800,buddy_punch3
0xf7c0accca0,buddy_pushfinal
0x10a18b3857,buddy_pushobject
0xfcbc7c4f80,buddy_pzenigame
0xc164697230,buddy_qigong
0xa4982cc980,buddy_rail
0x1604976ef3,buddy_rapidshot_bullet
0x1582b1c6cf,buddy_reflectionboard
0x11cf142441,buddy_remainclown
0xcc47b9b960,buddy_rescue
0xdb7b93f7b0,buddy_reserve
0xde2866f4f0,buddy_reticle
0x14357df993,buddy_reticle_cursor
0xeb89763140,buddy_rightarm
0xa05cd0b2d0,buddy_riki
0xa9f02d26f0,buddy_ring
0x103051809e,buddy_rockbuster
0x113e984471,buddy_rockmandash
0x10974facd7,buddy_rockmanexe
0xea1cdcf4b0,buddy_rockmanx
0xc44fc14550,buddy_roller
0xf698b52390,buddy_rollerink
0xaa1c0f02e0,buddy_rope
0xbc6a273320,buddy_rope2
0x1800e4a8f9,buddy_rosettaticomissile
0xe945ca9160,buddy_roysword
0xa365ca02d0,buddy_rpg7
0xc84edc14f0,buddy_rubber
0xe99cf6c030,buddy_rushcoil
0xf3db1a0cf0,buddy_ryusensya
0xa95b5d6d40,buddy_sack
0xc694d52f00,buddy_samusp
0xde236f4d20,buddy_scarier
0xc8afad70a0,buddy_search
0xa5459c41f0,buddy_seed
0x1010446608,buddy_shadowball
0x11e85bb2fe,buddy_shadowmario
0x1371dbaaf2,buddy_shinkuhadoken
0x10983cbd42,buddy_shinryuken
0x192b196ed5,buddy_shootingstarrockman
0xcc48bafcb0,buddy_shovel
0xcebaaa5ab0,buddy_shrine
0xe856a9b350,buddy_shuriken
0x105da72751,buddy_silhouette
0x118a3704bb,buddy_silhouettel
0xcff7131af0,buddy_simple
0xe90ec34900,buddy_simple2l
0xe6ae309f30,buddy_simple2r
0xb6b48b44b0,buddy_sleep
0xfb822adb30,buddy_slingshot
0xd152ef5340,buddy_slosher
0xbf968b9ca0,buddy_spark
0xbfbe5f8440,buddy_spear
0xf81a583b00,buddy_spearhand
0x150a0f91e7,buddy_specialn_bullet
0x1410ee3d92,buddy_specialupdummy
0xf660e8be40,buddy_spikeball
0xcd215418c0,buddy_spiral
0xecf55a66e0,buddy_spitball
0xc8432185d0,buddy_splash
0x10acf84fe8,buddy_splashbomb
0x127b38c81c,buddy_spreadbullet
0x168f146592,buddy_sprinkling_water
0xc7c31ee320,buddy_sprout
0xb637203080,buddy_squid
0xb0ab2aa820,buddy_stake
0xad9057d0d0,buddy_star
0x11694f7ecb,buddy_starmissile
0xf733e0b6e0,buddy_starpiece
0x11a3cf4dc7,buddy_stealthbomb
0x133920ac89,buddy_stealthbomb_s
0x11c44e9c8a,buddy_stethoscope
0xb7d5b73cd0,buddy_stone
0xd1cc3bfac0,buddy_strings
0xb3d3a8ed90,buddy_stuff
0xb2a1ae2430,buddy_stump
0xf860fba3b0,buddy_sunbullet
0x123972dc82,buddy_supermissile
0x10059b389e,buddy_supersonic
0x14525682ea,buddy_sweatlittlemac
0xb856dc1bd0,buddy_swing
0xbfe9eb1e80,buddy_sword
0xcb4fa4af60,buddy_sword2
0xfd3022b230,buddy_swordbeam
0x1008bceed7,buddy_swordflare
0xb9252f9a10,buddy_table
0xa4db369900,buddy_takt
0xcccc1b3440,buddy_tamago
0xcf25ce6ee0,buddy_tatami
0x10dea2d01f,buddy_throwsweat
0xdca2170a90,buddy_thunder
0xa011c7bcc0,buddy_tico
0xb51a0fb7d0,buddy_timmy
0xb74cba4a10,buddy_tommy
0xd156533f90,buddy_tomnook
0xd19d203720,buddy_tornado
0x11bf1251a8,buddy_tornadoshot
0xbc07eece40,buddy_towel
0x11a35ae7e5,buddy_trafficsign
0x1059d860ed,buddy_trampoline
0x1440d3cf85,buddy_transportation
0xaa7e079c50,buddy_tree
0x1261947eb4,buddy_trenchmortar
0x18069de85c,buddy_trenchmortarbullet
0xe5a611b230,buddy_triforce
0xd71f49ecc0,buddy_trolley
0x1008aa2b02,buddy_ultrasword
0x13d1fccfb0,buddy_ultraswordhat
0xe010a80d30,buddy_umbrella
0xafe6e24140,buddy_vine
0xc9d4b6d390,buddy_vortex
0xf2560a3860,buddy_waddledee
0xfd1dce5180,buddy_wariobike
0xedb07a05d0,buddy_warioman
0xeabce79390,buddy_warpstar
0xb9f48623d0,buddy_water
0x11d42196f5,buddy_waterdragon
0x110310015d,buddy_waterstream
0xacada8a900,buddy_wave
0xb63d23dfa0,buddy_weeds
0xa658c5b6a0,buddy_whip
0xbb7d7ba100,buddy_whip2
0xeb9fed6290,buddy_whiphand
0xe2ee7ad930,buddy_whipwire
0xf2e94abca0,buddy_whitebear
0x1425a32fa8,buddy_wickedweavearm
0x14c82dd173,buddy_wickedweaveleg
0xe9de73a620,buddy_widebeam
0xb624580ef0,buddy_wiibo
0xa2ad4d69c0,buddy_win1
0xab3dd87260,buddy_win2
0xac4dab7b00,buddy_win3
0xcb5eef5700,buddy_window
0xe74ae955b0,buddy_windummy
0xaa8dc225d0,buddy_wing
0xea1bfa06b0,buddy_winsword
0xe48e4a28f0,buddy_wirerope
0xc0da75c7f0,buddy_wolfen
0xfd1283d710,buddy_yoshibg01
0xedad00d5e0,buddy_yoshimob
0xa47d625780,buddy_yoyo
0xe08244c4e0,buddy_yoyohead
0x12eb2ba393,captain_airshooter
0xd979be20e0,captain_ally1
0xd0e92b3b40,captain_ally2
0xd799583220,captain_ally3
0xde7f116810,captain_ally4
0xd90f626170,captain_ally5
0xd09ff77ad0,captain_ally6
0x10e3bf8961,captain_allyarm1
0x107ab6d8db,captain_allyarm2
0x100db1e84d,captain_allyarm3
0x10e4d24d78,captain_allyarm5
0x107ddb1cc2,captain_allyarm6
0x1610589726,captain_allyarmbullet1
0x168951c69c,captain_allyarmbullet2
0x16fe56f60a,captain_allyarmbullet3
0x12683d1558,captain_ancientbow
0x1736045af5,captain_ancientbowarrow
0xeb56d675c0,captain_arrow1
0xe2c6436e60,captain_arrow2
0x151f153971,captain_artisticpoint
0xe9f36b6050,captain_arwing
0x12b4a6e58b,captain_arwingshot
0x19ab15e524,captain_attackairf_bullet
0x1078a1411b,captain_auraball
0x15036222bc,captain_autoaimbullet
0x13e41125d5,captain_autoreticle
0xb60507a010,captain_axe
0x122020bedf,captain_background
0x10046921c2,captain_backpack
0x144b995b89,captain_balanceboard
0xf55a2bddd0,captain_balloon
0x11de4c8212,captain_barreljet
0x12e869f2c1,captain_barreljets
0xb93a64db20,captain_bat
0xdd7284b790,captain_baton
0xea281d75b0,captain_batten
0xcf441c84d0,captain_beam
0xd59b219920,captain_beast
0xef9b423a00,captain_beetle
0xf35ca80220,captain_bigbird
0x134c1c79b3,captain_bigbirdbase
0x11442517a8,captain_bigpacman
0x10eaa4fdd2,captain_bindball
0xce568c81f0,captain_bird
0x11561eb0c8,captain_blackhole
0xfe74bd52f0,captain_blaster
0x165cad03c6,captain_blaster_bullet
0x14c4af45c3,captain_blasterchest
0x13f9035f3a,captain_blasterhead
0x13e6f2ace2,captain_blasterwing
0x1317a9ff59,captain_blazepillar
0x10357e03b3,captain_blizzard
0xcdbe5aca50,captain_blue
0x1224488cfd,captain_bluefalcon
0x1300f34273,captain_blunderbuss
0xcc5dc1f060,captain_bomb
0xe08c36ee30,captain_bonnie
0xc8e36c5200,captain_book
0x11e4968a38,captain_boomerang
0x12ec764af8,captain_bosspackun
0x13c4ef31cb,captain_bottomshoot
0xb942c31860,captain_bow
0x108a7cc452,captain_bowarrow
0x137f7a57bd,captain_bowlingball
0xb04932c170,captain_box
0xecd33ed4d0,captain_breath
0xd1cfeae230,captain_broom
0xdaf214fbb0,captain_bruce
0xd9b5221570,captain_brush
0xe103794080,captain_bucket
0x10e933c57f,captain_building
0xe4d1b92db0,captain_bullet
0xfec4a58fa0,captain_bunshin
0xd17cb53240,captain_burst
0xb236c0f440,captain_bus
0x1444e5b68d,captain_butterflynet
0xaa2c2cbe50,captain_c4
0x10b11db760,captain_c4switch
0xb6f06deff0,captain_can
0x129a342eb8,captain_cannonball
0xb9509e39c0,captain_cap
0xda3c8414c0,captain_cappy
0x14634cfd86,captain_capsuleblock
0xfa2e957be0,captain_chakram
0x142d04bc4d,captain_championbelt
0xf66be0ee60,captain_changer
0x143a628661,captain_chaosemerald
0x120b7f0f69,captain_chargeshot
0xf656386740,captain_chariot
0x141fd119d7,captain_chariotsight
0xd0ac4004b0,captain_chrom
0xc59f640da0,captain_clay
0x12e58f805a,captain_clayrocket
0xd58a9e5400,captain_cloud
0xe9fea1d990,captain_coffin
0xe1b811ad10,captain_condor
0x18e02982ef,captain_copy_inkling_gun
0x1961b472eb,captain_copy_inkling_tank
0xd6ed640a00,captain_crack
0xf3f830ea20,captain_cracker
0xdbd1d034b0,captain_crash
0x1184e0bb5f,captain_crashbomb
0xd3de6e7ad0,captain_cross
0xd3a8c4e700,captain_crown
0xfb61399540,captain_crystal
0xdf8065eb30,captain_cshot
0xeb71249b10,captain_cypher
0x10d0372412,captain_daimonji
0x117fc7ef50,captain_deathball
0xc80fa4c230,captain_dein
0xe743589c20,captain_dein_s
0xea5c122aa0,captain_demonp
0xff7bdcbe10,captain_dengeki
